service_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday
i-tr505_42,20260921,20260927,1,1,1,1,1,1,1
i-tr505_43,20260928,20261004,1,1,1,1,1,1,1
i-tr505_44,20261005,20261011,1,1,1,1,1,1,1
i-tr505_45,20261012,20261018,1,1,1,1,1,1,1
i-tr505_46,20261019,20261025,1,1,1,1,1,1,1
i-tr505_47,20261026,20261101,1,1,1,1,1,1,1
i-tr505_48,20261102,20261108,1,1,1,1,1,1,1
i-tr505_49,20261109,20261115,1,1,1,1,1,1,1
i-tr505_5,20260105,20260111,1,1,1,1,1,1,1
i-tr505_50,20261116,20261122,1,1,1,1,1,1,1
i-tr505_51,20261123,20261129,1,1,1,1,1,1,1
i-tr505_52,20261130,20261206,1,1,1,1,1,1,1
i-tr505_53,20261207,20261213,1,1,1,1,1,1,0
i-tr505_6,20260112,20260118,1,1,1,1,1,1,1
i-tr505_7,20260119,20260125,1,1,1,1,1,1,1
i-tr505_8,20260126,20260201,1,1,1,1,1,1,1
i-tr505_9,20260202,20260208,1,1,1,1,1,1,1
i-tr506_1,20251208,20251214,0,0,0,0,0,0,1
i-tr506_10,20260209,20260215,1,1,1,1,1,0,1
i-tr506_11,20260216,20260222,1,1,1,1,1,0,1
i-tr506_12,20260223,20260301,1,1,1,1,1,0,1
i-tr506_13,20260302,20260308,1,1,1,1,1,0,1
i-tr506_14,20260309,20260315,1,1,1,1,1,0,1
i-tr506_15,20260316,20260322,1,1,1,1,1,0,1
i-tr506_16,20260323,20260329,1,1,1,1,1,0,1
i-tr506_17,20260330,20260405,1,1,1,1,1,0,1
i-tr506_18,20260406,20260412,1,1,1,1,1,0,1
i-tr506_19,20260413,20260419,1,1,1,1,1,0,1
i-tr506_2,20251215,20251221,1,1,1,1,1,0,1
i-tr506_20,20260420,20260426,1,1,1,1,1,0,1
i-tr506_21,20260427,20260503,1,1,1,1,1,0,1
i-tr506_22,20260504,20260510,1,1,1,1,1,0,1
i-tr506_23,20260511,20260517,1,1,1,1,1,0,1
i-tr506_24,20260518,20260524,1,1,1,1,1,0,1
i-tr506_25,20260525,20260531,1,1,1,1,1,0,1
i-tr506_26,20260601,20260607,1,1,1,1,1,0,1
i-tr506_27,20260608,20260614,1,1,1,1,1,0,1
i-tr506_28,20260615,20260621,1,1,1,1,1,0,1
i-tr506_29,20260622,20260628,1,1,1,1,1,0,1
i-tr506_3,20251222,20251228,1,1,1,1,1,0,1
i-tr506_30,20260629,20260705,1,1,1,1,1,0,1
i-tr506_31,20260706,20260712,1,1,1,1,1,0,1
i-tr506_32,20260713,20260719,1,1,1,1,1,0,1
i-tr506_33,20260720,20260726,1,1,1,1,1,0,1
i-tr506_34,20260727,20260802,1,1,1,1,1,0,1
i-tr506_35,20260803,20260809,1,1,1,1,1,0,1
i-tr506_36,20260810,20260816,1,1,1,1,1,0,1
i-tr506_37,20260817,20260823,1,1,1,1,1,0,1
i-tr506_38,20260824,20260830,1,1,1,1,1,0,1
i-tr506_39,20260831,20260906,1,1,1,1,1,0,1
i-tr506_4,20251229,20260104,1,1,1,1,1,0,1
i-tr506_40,20260907,20260913,1,1,1,1,1,0,1
i-tr506_41,20260914,20260920,1,1,1,1,1,0,1
i-tr506_42,20260921,20260927,1,1,1,1,1,0,1
i-tr506_43,20260928,20261004,1,1,1,1,1,0,1
i-tr506_44,20261005,20261011,1,1,1,1,1,0,1
i-tr506_45,20261012,20261018,1,1,1,1,1,0,1
i-tr506_46,20261019,20261025,1,1,1,1,1,0,1
i-tr506_47,20261026,20261101,1,1,1,1,1,0,1
i-tr506_48,20261102,20261108,1,1,1,1,1,0,1
i-tr506_49,20261109,20261115,1,1,1,1,1,0,1
i-tr506_5,20260105,20260111,1,1,1,1,1,0,1
i-tr506_50,20261116,20261122,1,1,1,1,1,0,1
i-tr506_51,20261123,20261129,1,1,1,1,1,0,1
i-tr506_52,20261130,20261206,1,1,1,1,1,0,1
i-tr506_53,20261207,20261213,1,1,1,1,1,0,0
i-tr506_6,20260112,20260118,1,1,1,1,1,0,1
i-tr506_7,20260119,20260125,1,1,1,1,1,0,1
i-tr506_8,20260126,20260201,1,1,1,1,1,0,1
i-tr506_9,20260202,20260208,1,1,1,1,1,0,1
i-tr507_1,20251208,20251214,0,0,0,0,0,0,1
i-tr507_10,20260209,20260215,0,0,0,0,0,0,1
i-tr507_11,20260216,20260222,0,0,0,0,0,0,1
i-tr507_12,20260223,20260301,0,0,0,0,0,0,1
i-tr507_13,20260302,20260308,0,0,0,0,0,0,1
i-tr507_14,20260309,20260315,0,0,0,0,0,0,1
i-tr507_15,20260316,20260322,0,0,0,0,0,0,1
i-tr507_16,20260323,20260329,0,0,0,0,0,0,1
i-tr507_17,20260330,20260405,0,0,0,0,0,0,1
i-tr507_18,20260406,20260412,1,0,0,0,0,0,1
i-tr507_19,20260413,20260419,0,0,0,0,0,0,1
i-tr507_2,20251215,20251221,0,0,0,0,0,0,1
i-tr507_20,20260420,20260426,0,0,0,0,0,0,1
i-tr507_21,20260427,20260503,0,0,0,0,1,0,1
i-tr507_22,20260504,20260510,0,0,0,0,0,0,1
i-tr507_23,20260511,20260517,0,0,0,0,0,0,1
i-tr507_24,20260518,20260524,0,0,0,0,0,0,1
i-tr507_25,20260525,20260531,0,0,0,0,0,1,1
i-tr507_26,20260601,20260607,0,0,0,1,0,0,1
i-tr507_27,20260608,20260614,0,0,0,0,0,0,1
i-tr507_28,20260615,20260621,0,0,0,0,0,0,1
i-tr507_29,20260622,20260628,1,0,0,0,0,0,1
i-tr507_3,20251222,20251228,0,0,0,1,1,0,1
i-tr507_30,20260629,20260705,0,0,0,0,0,0,1
i-tr507_31,20260706,20260712,0,0,0,0,0,0,1
i-tr507_32,20260713,20260719,0,0,0,0,0,0,1
i-tr507_33,20260720,20260726,0,0,0,0,0,0,1
i-tr507_34,20260727,20260802,0,0,0,0,0,0,1
i-tr507_35,20260803,20260809,0,0,1,0,0,0,1
i-tr507_36,20260810,20260816,0,0,0,0,0,1,1
i-tr507_37,20260817,20260823,0,0,0,0,0,0,1
i-tr507_38,20260824,20260830,0,0,0,0,0,0,1
i-tr507_39,20260831,20260906,0,0,0,0,0,0,1
i-tr507_4,20251229,20260104,0,0,0,1,0,0,1
i-tr507_40,20260907,20260913,0,0,0,0,0,0,1
i-tr507_41,20260914,20260920,0,0,0,0,0,0,1
i-tr507_42,20260921,20260927,0,0,0,0,0,0,1
i-tr507_43,20260928,20261004,0,0,0,0,0,0,1
i-tr507_44,20261005,20261011,0,0,0,0,0,0,1
i-tr507_45,20261012,20261018,0,0,0,0,0,0,1
i-tr507_46,20261019,20261025,0,0,0,0,0,0,1
i-tr507_47,20261026,20261101,0,0,0,0,0,0,1
i-tr507_48,20261102,20261108,0,0,0,0,0,0,1
i-tr507_49,20261109,20261115,0,0,0,0,0,0,1
i-tr507_5,20260105,20260111,0,1,0,0,0,0,1
i-tr507_50,20261116,20261122,0,0,1,0,0,0,1
i-tr507_51,20261123,20261129,0,0,0,0,0,0,1
i-tr507_52,20261130,20261206,0,0,0,0,0,0,1
i-tr507_6,20260112,20260118,0,0,0,0,0,0,1
i-tr507_7,20260119,20260125,0,0,0,0,0,0,1
i-tr507_8,20260126,20260201,0,0,0,0,0,0,1
i-tr507_9,20260202,20260208,0,0,0,0,0,0,1
i-tr508_1,20251208,20251214,0,0,0,0,0,0,1
i-tr508_10,20260209,20260215,1,1,1,1,1,1,1
i-tr508_11,20260216,20260222,1,1,1,1,1,1,1
i-tr508_12,20260223,20260301,1,1,1,1,1,1,1
i-tr508_13,20260302,20260308,1,1,1,1,1,1,1
i-tr508_14,20260309,20260315,1,1,1,1,1,1,1
i-tr508_15,20260316,20260322,1,1,1,1,1,1,1
i-tr508_16,20260323,20260329,1,1,1,1,1,1,1
i-tr508_17,20260330,20260405,1,1,1,1,1,1,1
i-tr508_18,20260406,20260412,1,1,1,1,1,1,1
i-tr508_19,20260413,20260419,1,1,1,1,1,1,1
i-tr508_2,20251215,20251221,1,1,1,1,1,1,1
i-tr508_20,20260420,20260426,1,1,1,1,1,1,1
i-tr508_21,20260427,20260503,1,1,1,1,1,1,1
i-tr508_22,20260504,20260510,1,1,1,1,1,1,1
i-tr508_23,20260511,20260517,1,1,1,1,1,1,1
i-tr508_24,20260518,20260524,1,1,1,1,1,1,1
i-tr508_25,20260525,20260531,1,1,1,1,1,1,1
i-tr508_26,20260601,20260607,1,1,1,1,1,1,1
i-tr508_27,20260608,20260614,1,1,1,1,1,1,1
i-tr508_28,20260615,20260621,1,1,1,1,1,1,1
i-tr508_29,20260622,20260628,1,1,1,1,1,1,1
i-tr508_3,20251222,20251228,1,1,1,1,1,1,1
i-tr508_30,20260629,20260705,1,1,1,1,1,1,1
i-tr508_31,20260706,20260712,1,1,1,1,1,1,1
i-tr508_32,20260713,20260719,1,1,1,1,1,1,1
i-tr508_33,20260720,20260726,1,1,1,1,1,1,1
i-tr508_34,20260727,20260802,1,1,1,1,1,1,1
i-tr508_35,20260803,20260809,1,1,1,1,1,1,1
i-tr508_36,20260810,20260816,1,1,1,1,1,1,1
i-tr508_37,20260817,20260823,1,1,1,1,1,1,1
i-tr508_38,20260824,20260830,1,1,1,1,1,1,1
i-tr508_39,20260831,20260906,1,1,1,1,1,1,1
i-tr508_4,20251229,20260104,1,1,1,1,1,1,1
i-tr508_40,20260907,20260913,1,1,1,1,1,1,1
i-tr508_41,20260914,20260920,1,1,1,1,1,1,1
i-tr508_42,20260921,20260927,1,1,1,1,1,1,1
i-tr508_43,20260928,20261004,1,1,1,1,1,1,1
i-tr508_44,20261005,20261011,1,1,1,1,1,1,1
i-tr508_45,20261012,20261018,1,1,1,1,1,1,1
i-tr508_46,20261019,20261025,1,1,1,1,1,1,1
i-tr508_47,20261026,20261101,1,1,1,1,1,1,1
i-tr508_48,20261102,20261108,1,1,1,1,1,1,1
i-tr508_49,20261109,20261115,1,1,1,1,1,1,1
i-tr508_5,20260105,20260111,1,1,1,1,1,1,1
i-tr508_50,20261116,20261122,1,1,1,1,1,1,1
i-tr508_51,20261123,20261129,1,1,1,1,1,1,1
i-tr508_52,20261130,20261206,1,1,1,1,1,1,1
i-tr508_53,20261207,20261213,1,1,1,1,1,1,0
i-tr508_6,20260112,20260118,1,1,1,1,1,1,1
i-tr508_7,20260119,20260125,1,1,1,1,1,1,1
i-tr508_8,20260126,20260201,1,1,1,1,1,1,1
i-tr508_9,20260202,20260208,1,1,1,1,1,1,1
i-tr509_10,20260209,20260215,1,1,1,1,1,1,0
i-tr509_11,20260216,20260222,1,1,1,1,1,1,0
i-tr509_12,20260223,20260301,1,1,1,1,1,1,0
i-tr509_13,20260302,20260308,1,1,1,1,1,1,0
i-tr509_14,20260309,20260315,1,1,1,1,1,1,0
i-tr509_15,20260316,20260322,1,1,1,1,1,1,0
i-tr509_16,20260323,20260329,1,1,1,1,1,1,0
i-tr509_17,20260330,20260405,1,1,1,1,1,1,0
i-tr509_18,20260406,20260412,0,1,1,1,1,1,0
i-tr509_19,20260413,20260419,1,1,1,1,1,1,0
i-tr509_2,20251215,20251221,1,1,1,1,1,1,0
i-tr509_20,20260420,20260426,1,1,1,1,1,1,0
i-tr509_21,20260427,20260503,1,1,1,1,0,1,0
i-tr509_22,20260504,20260510,1,1,1,1,1,1,0
i-tr509_23,20260511,20260517,1,1,1,1,1,1,0
i-tr509_24,20260518,20260524,1,1,1,1,1,1,0
i-tr509_25,20260525,20260531,1,1,1,1,1,0,0
i-tr509_26,20260601,20260607,1,1,1,0,1,1,0
i-tr509_27,20260608,20260614,1,1,1,1,1,1,0
i-tr509_28,20260615,20260621,1,1,1,1,1,1,0
i-tr509_29,20260622,20260628,0,1,1,1,1,1,0
i-tr509_3,20251222,20251228,1,1,1,0,0,1,0
i-tr509_30,20260629,20260705,1,1,1,1,1,1,0
i-tr509_31,20260706,20260712,1,1,1,1,1,1,0
i-tr509_32,20260713,20260719,1,1,1,1,1,1,0
i-tr509_33,20260720,20260726,1,1,1,1,1,1,0
i-tr509_34,20260727,20260802,1,1,1,1,1,1,0
i-tr509_35,20260803,20260809,1,1,0,1,1,1,0
i-tr509_36,20260810,20260816,1,1,1,1,1,0,0
i-tr509_37,20260817,20260823,1,1,1,1,1,1,0
i-tr509_38,20260824,20260830,1,1,1,1,1,1,0
i-tr509_39,20260831,20260906,1,1,1,1,1,1,0
i-tr509_4,20251229,20260104,1,1,1,0,1,1,0
i-tr509_40,20260907,20260913,1,1,1,1,1,1,0
i-tr509_41,20260914,20260920,1,1,1,1,1,1,0
i-tr509_42,20260921,20260927,1,1,1,1,1,1,0
i-tr509_43,20260928,20261004,1,1,1,1,1,1,0
i-tr509_44,20261005,20261011,1,1,1,1,1,1,0
i-tr509_45,20261012,20261018,1,1,1,1,1,1,0
i-tr509_46,20261019,20261025,1,1,1,1,1,1,0
i-tr509_47,20261026,20261101,1,1,1,1,1,1,0
i-tr509_48,20261102,20261108,1,1,1,1,1,1,0
i-tr509_49,20261109,20261115,1,1,1,1,1,1,0
i-tr509_5,20260105,20260111,1,0,1,1,1,1,0
i-tr509_50,20261116,20261122,1,1,0,1,1,1,0
i-tr509_51,20261123,20261129,1,1,1,1,1,1,0
i-tr509_52,20261130,20261206,1,1,1,1,1,1,0
i-tr509_53,20261207,20261213,1,1,1,1,1,1,0
i-tr509_6,20260112,20260118,1,1,1,1,1,1,0
i-tr509_7,20260119,20260125,1,1,1,1,1,1,0
i-tr509_8,20260126,20260201,1,1,1,1,1,1,0
i-tr509_9,20260202,20260208,1,1,1,1,1,1,0
i-tr510_1,20251208,20251214,0,0,0,0,0,0,1
i-tr510_10,20260209,20260215,1,1,1,1,1,1,1
i-tr510_11,20260216,20260222,1,1,1,1,1,1,1
i-tr510_12,20260223,20260301,1,1,1,1,1,1,1
i-tr510_13,20260302,20260308,1,1,1,1,1,1,1
i-tr510_14,20260309,20260315,1,1,1,1,1,1,1
i-tr510_15,20260316,20260322,1,1,1,1,1,1,1
i-tr510_16,20260323,20260329,1,1,1,1,1,1,1
i-tr510_17,20260330,20260405,1,1,1,1,1,1,1
i-tr510_18,20260406,20260412,1,1,1,1,1,1,1
i-tr510_19,20260413,20260419,1,1,1,1,1,1,1
i-tr510_2,20251215,20251221,1,1,1,1,1,1,1
i-tr510_20,20260420,20260426,1,1,1,1,1,1,1
i-tr510_21,20260427,20260503,1,1,1,1,1,1,1
i-tr510_22,20260504,20260510,1,1,1,1,1,1,1
i-tr510_23,20260511,20260517,1,1,1,1,1,1,1
i-tr510_24,20260518,20260524,1,1,1,1,1,1,1
i-tr510_25,20260525,20260531,1,1,1,1,1,1,1
i-tr510_26,20260601,20260607,1,1,1,1,1,1,1
i-tr510_27,20260608,20260614,1,1,1,1,1,1,1
i-tr510_28,20260615,20260621,1,1,1,1,1,1,1
i-tr510_29,20260622,20260628,1,1,1,1,1,1,1
i-tr510_3,20251222,20251228,1,1,1,1,1,1,1
i-tr510_30,20260629,20260705,1,1,1,1,1,1,1
i-tr510_31,20260706,20260712,1,1,1,1,1,1,1
i-tr510_32,20260713,20260719,1,1,1,1,1,1,1
i-tr510_33,20260720,20260726,1,1,1,1,1,1,1
i-tr510_34,20260727,20260802,1,1,1,1,1,1,1
i-tr510_35,20260803,20260809,1,1,1,1,1,1,1
i-tr510_36,20260810,20260816,1,1,1,1,1,1,1
i-tr510_37,20260817,20260823,1,1,1,1,1,1,1
i-tr510_38,20260824,20260830,1,1,1,1,1,1,1
i-tr510_39,20260831,20260906,1,1,1,1,1,1,1
i-tr510_4,20251229,20260104,1,1,1,1,1,1,1
i-tr510_40,20260907,20260913,1,1,1,1,1,1,1
i-tr510_41,20260914,20260920,1,1,1,1,1,1,1
i-tr510_42,20260921,20260927,1,1,1,1,1,1,1
i-tr510_43,20260928,20261004,1,1,1,1,1,1,1
i-tr510_44,20261005,20261011,1,1,1,1,1,1,1
i-tr510_45,20261012,20261018,1,1,1,1,1,1,1
i-tr510_46,20261019,20261025,1,1,1,1,1,1,1
i-tr510_47,20261026,20261101,1,1,1,1,1,1,1
i-tr510_48,20261102,20261108,1,1,1,1,1,1,1
i-tr510_49,20261109,20261115,1,1,1,1,1,1,1
i-tr510_5,20260105,20260111,1,1,1,1,1,1,1
i-tr510_50,20261116,20261122,1,1,1,1,1,1,1
i-tr510_51,20261123,20261129,1,1,1,1,1,1,1
i-tr510_52,20261130,20261206,1,1,1,1,1,1,1
i-tr510_53,20261207,20261213,1,1,1,1,1,1,0
i-tr510_6,20260112,20260118,1,1,1,1,1,1,1
i-tr510_7,20260119,20260125,1,1,1,1,1,1,1
i-tr510_8,20260126,20260201,1,1,1,1,1,1,1
i-tr510_9,20260202,20260208,1,1,1,1,1,1,1
i-tr511_10,20260209,20260215,1,1,1,1,1,1,0
i-tr511_11,20260216,20260222,1,1,1,1,1,1,0
i-tr511_12,20260223,20260301,1,1,1,1,1,1,0
i-tr511_13,20260302,20260308,1,1,1,1,1,1,0
i-tr511_14,20260309,20260315,1,1,1,1,1,1,0
i-tr511_15,20260316,20260322,1,1,1,1,1,1,0
i-tr511_16,20260323,20260329,1,1,1,1,1,1,0
i-tr511_17,20260330,20260405,1,1,1,1,1,1,0
i-tr511_18,20260406,20260412,0,1,1,1,1,1,0
i-tr511_19,20260413,20260419,1,1,1,1,1,1,0
i-tr511_2,20251215,20251221,1,1,1,1,1,1,0
i-tr511_20,20260420,20260426,1,1,1,1,1,1,0
i-tr511_21,20260427,20260503,1,1,1,1,0,1,0
i-tr511_22,20260504,20260510,1,1,1,1,1,1,0
i-tr511_23,20260511,20260517,1,1,1,1,1,1,0
i-tr511_24,20260518,20260524,1,1,1,1,1,1,0
i-tr511_25,20260525,20260531,1,1,1,1,1,0,0
i-tr511_26,20260601,20260607,1,1,1,0,1,1,0
i-tr511_27,20260608,20260614,1,1,1,1,1,1,0
i-tr511_28,20260615,20260621,1,1,1,1,1,1,0
i-tr511_29,20260622,20260628,0,1,1,1,1,1,0
i-tr511_3,20251222,20251228,1,1,1,0,0,1,0
i-tr511_30,20260629,20260705,1,1,1,1,1,1,0
i-tr511_31,20260706,20260712,1,1,1,1,1,1,0
i-tr511_32,20260713,20260719,1,1,1,1,1,1,0
i-tr511_33,20260720,20260726,1,1,1,1,1,1,0
i-tr511_34,20260727,20260802,1,1,1,1,1,1,0
i-tr511_35,20260803,20260809,1,1,0,1,1,1,0
i-tr511_36,20260810,20260816,1,1,1,1,1,0,0
i-tr511_37,20260817,20260823,1,1,1,1,1,1,0
i-tr511_38,20260824,20260830,1,1,1,1,1,1,0
i-tr511_39,20260831,20260906,1,1,1,1,1,1,0
i-tr511_4,20251229,20260104,1,1,1,0,1,1,0
i-tr511_40,20260907,20260913,1,1,1,1,1,1,0
i-tr511_41,20260914,20260920,1,1,1,1,1,1,0
i-tr511_42,20260921,20260927,1,1,1,1,1,1,0
i-tr511_43,20260928,20261004,1,1,1,1,1,1,0
i-tr511_44,20261005,20261011,1,1,1,1,1,1,0
i-tr511_45,20261012,20261018,1,1,1,1,1,1,0
i-tr511_46,20261019,20261025,1,1,1,1,1,1,0
i-tr511_47,20261026,20261101,1,1,1,1,1,1,0
i-tr511_48,20261102,20261108,1,1,1,1,1,1,0
i-tr511_49,20261109,20261115,1,1,1,1,1,1,0
i-tr511_5,20260105,20260111,1,0,1,1,1,1,0
i-tr511_50,20261116,20261122,1,1,0,1,1,1,0
i-tr511_51,20261123,20261129,1,1,1,1,1,1,0
i-tr511_52,20261130,20261206,1,1,1,1,1,1,0
i-tr511_53,20261207,20261213,1,1,1,1,1,1,0
i-tr511_6,20260112,20260118,1,1,1,1,1,1,0
i-tr511_7,20260119,20260125,1,1,1,1,1,1,0
i-tr511_8,20260126,20260201,1,1,1,1,1,1,0
i-tr511_9,20260202,20260208,1,1,1,1,1,1,0
i-tr512_10,20260209,20260215,1,1,1,1,1,1,0
i-tr512_11,20260216,20260222,1,1,1,1,1,1,0
i-tr512_12,20260223,20260301,1,1,1,1,1,1,0
i-tr512_13,20260302,20260308,1,1,1,1,1,1,0
i-tr512_14,20260309,20260315,1,1,1,1,1,1,0
i-tr512_15,20260316,20260322,1,1,1,1,1,1,0
i-tr512_16,20260323,20260329,1,1,1,1,1,1,0
i-tr512_17,20260330,20260405,1,1,1,1,1,1,0
i-tr512_18,20260406,20260412,0,1,1,1,1,1,0
i-tr512_19,20260413,20260419,1,1,1,1,1,1,0
i-tr512_2,20251215,20251221,1,1,1,1,1,1,0
i-tr512_20,20260420,20260426,1,1,1,1,1,1,0
i-tr512_21,20260427,20260503,1,1,1,1,0,1,0
i-tr512_22,20260504,20260510,1,1,1,1,1,1,0
i-tr512_23,20260511,20260517,1,1,1,1,1,1,0
i-tr512_24,20260518,20260524,1,1,1,1,1,1,0
i-tr512_25,20260525,20260531,1,1,1,1,1,0,0
i-tr512_26,20260601,20260607,1,1,1,0,1,1,0
i-tr512_27,20260608,20260614,1,1,1,1,1,1,0
i-tr512_28,20260615,20260621,1,1,1,1,1,1,0
i-tr512_29,20260622,20260628,0,1,1,1,1,1,0
i-tr512_3,20251222,20251228,1,1,1,0,0,1,0
i-tr512_30,20260629,20260705,1,1,1,1,1,1,0
i-tr512_31,20260706,20260712,1,1,1,1,1,1,0
i-tr512_32,20260713,20260719,1,1,1,1,1,1,0
i-tr512_33,20260720,20260726,1,1,1,1,1,1,0
i-tr512_34,20260727,20260802,1,1,1,1,1,1,0
i-tr512_35,20260803,20260809,1,1,0,1,1,1,0
i-tr512_36,20260810,20260816,1,1,1,1,1,0,0
i-tr512_37,20260817,20260823,1,1,1,1,1,1,0
i-tr512_38,20260824,20260830,1,1,1,1,1,1,0
i-tr512_39,20260831,20260906,1,1,1,1,1,1,0
i-tr512_4,20251229,20260104,1,1,1,0,1,1,0
i-tr512_40,20260907,20260913,1,1,1,1,1,1,0
i-tr512_41,20260914,20260920,1,1,1,1,1,1,0
i-tr512_42,20260921,20260927,1,1,1,1,1,1,0
i-tr512_43,20260928,20261004,1,1,1,1,1,1,0
i-tr512_44,20261005,20261011,1,1,1,1,1,1,0
i-tr512_45,20261012,20261018,1,1,1,1,1,1,0
i-tr512_46,20261019,20261025,1,1,1,1,1,1,0
i-tr512_47,20261026,20261101,1,1,1,1,1,1,0
i-tr512_48,20261102,20261108,1,1,1,1,1,1,0
i-tr512_49,20261109,20261115,1,1,1,1,1,1,0
i-tr512_5,20260105,20260111,1,0,1,1,1,1,0
i-tr512_50,20261116,20261122,1,1,0,1,1,1,0
i-tr512_51,20261123,20261129,1,1,1,1,1,1,0
i-tr512_52,20261130,20261206,1,1,1,1,1,1,0
i-tr512_53,20261207,20261213,1,1,1,1,1,1,0
i-tr512_6,20260112,20260118,1,1,1,1,1,1,0
i-tr512_7,20260119,20260125,1,1,1,1,1,1,0
i-tr512_8,20260126,20260201,1,1,1,1,1,1,0
i-tr512_9,20260202,20260208,1,1,1,1,1,1,0
i-tr513_10,20260209,20260215,1,1,1,1,1,1,0
i-tr513_11,20260216,20260222,1,1,1,1,1,1,0
i-tr513_12,20260223,20260301,1,1,1,1,1,1,0
i-tr513_13,20260302,20260308,1,1,1,1,1,1,0
i-tr513_14,20260309,20260315,1,1,1,1,1,1,0
i-tr513_15,20260316,20260322,1,1,1,1,1,1,0
i-tr513_16,20260323,20260329,1,1,1,1,1,1,0
i-tr513_17,20260330,20260405,1,1,1,1,1,1,0
i-tr513_18,20260406,20260412,0,1,1,1,1,1,0
i-tr513_19,20260413,20260419,1,1,1,1,1,1,0
i-tr513_2,20251215,20251221,1,1,1,1,1,1,0
i-tr513_20,20260420,20260426,1,1,1,1,1,1,0
i-tr513_21,20260427,20260503,1,1,1,1,0,1,0
i-tr513_22,20260504,20260510,1,1,1,1,1,1,0
i-tr513_23,20260511,20260517,1,1,1,1,1,1,0
i-tr513_24,20260518,20260524,1,1,1,1,1,1,0
i-tr513_25,20260525,20260531,1,1,1,1,1,0,0
i-tr513_26,20260601,20260607,1,1,1,0,1,1,0
i-tr513_27,20260608,20260614,1,1,1,1,1,1,0
i-tr513_28,20260615,20260621,1,1,1,1,1,1,0
i-tr513_29,20260622,20260628,0,1,1,1,1,1,0
i-tr513_3,20251222,20251228,1,1,1,0,0,1,0
i-tr513_30,20260629,20260705,1,1,1,1,1,1,0
i-tr513_31,20260706,20260712,1,1,1,1,1,1,0
i-tr513_32,20260713,20260719,1,1,1,1,1,1,0
i-tr513_33,20260720,20260726,1,1,1,1,1,1,0
i-tr513_34,20260727,20260802,1,1,1,1,1,1,0
i-tr513_35,20260803,20260809,1,1,0,1,1,1,0
i-tr513_36,20260810,20260816,1,1,1,1,1,0,0
i-tr513_37,20260817,20260823,1,1,1,1,1,1,0
i-tr513_38,20260824,20260830,1,1,1,1,1,1,0
i-tr513_39,20260831,20260906,1,1,1,1,1,1,0
i-tr513_4,20251229,20260104,1,1,1,0,1,1,0
i-tr513_40,20260907,20260913,1,1,1,1,1,1,0
i-tr513_41,20260914,20260920,1,1,1,1,1,1,0
i-tr513_42,20260921,20260927,1,1,1,1,1,1,0
i-tr513_43,20260928,20261004,1,1,1,1,1,1,0
i-tr513_44,20261005,20261011,1,1,1,1,1,1,0
i-tr513_45,20261012,20261018,1,1,1,1,1,1,0
i-tr513_46,20261019,20261025,1,1,1,1,1,1,0
i-tr513_47,20261026,20261101,1,1,1,1,1,1,0
i-tr513_48,20261102,20261108,1,1,1,1,1,1,0
i-tr513_49,20261109,20261115,1,1,1,1,1,1,0
i-tr513_5,20260105,20260111,1,0,1,1,1,1,0
i-tr513_50,20261116,20261122,1,1,0,1,1,1,0
i-tr513_51,20261123,20261129,1,1,1,1,1,1,0
i-tr513_52,20261130,20261206,1,1,1,1,1,1,0
i-tr513_53,20261207,20261213,1,1,1,1,1,1,0
i-tr513_6,20260112,20260118,1,1,1,1,1,1,0
i-tr513_7,20260119,20260125,1,1,1,1,1,1,0
i-tr513_8,20260126,20260201,1,1,1,1,1,1,0
i-tr513_9,20260202,20260208,1,1,1,1,1,1,0
i-tr514_10,20260209,20260215,1,1,1,1,1,0,0
i-tr514_11,20260216,20260222,1,1,1,1,1,0,0
i-tr514_12,20260223,20260301,1,1,1,1,1,0,0
i-tr514_13,20260302,20260308,1,1,1,1,1,0,0
i-tr514_14,20260309,20260315,1,1,1,1,1,0,0
i-tr514_15,20260316,20260322,1,1,1,1,1,0,0
i-tr514_16,20260323,20260329,1,1,1,1,1,0,0
i-tr514_17,20260330,20260405,1,1,1,1,1,0,0
i-tr514_18,20260406,20260412,0,1,1,1,1,0,0
i-tr514_19,20260413,20260419,1,1,1,1,1,0,0
i-tr514_2,20251215,20251221,1,1,1,1,1,0,0
i-tr514_20,20260420,20260426,1,1,1,1,1,0,0
i-tr514_21,20260427,20260503,1,1,1,1,0,0,0
i-tr514_22,20260504,20260510,1,1,1,1,1,0,0
i-tr514_23,20260511,20260517,1,1,1,1,1,0,0
i-tr514_24,20260518,20260524,1,1,1,1,1,0,0
i-tr514_25,20260525,20260531,1,1,1,1,1,0,0
i-tr514_26,20260601,20260607,1,1,1,0,1,0,0
i-tr514_27,20260608,20260614,1,1,1,1,1,0,0
i-tr514_28,20260615,20260621,1,1,1,1,1,0,0
i-tr514_29,20260622,20260628,0,1,1,1,1,0,0
i-tr514_3,20251222,20251228,1,1,1,0,0,0,0
i-tr514_30,20260629,20260705,1,1,1,1,1,0,0
i-tr514_31,20260706,20260712,1,1,1,1,1,0,0
i-tr514_32,20260713,20260719,1,1,1,1,1,0,0
i-tr514_33,20260720,20260726,1,1,1,1,1,0,0
i-tr514_34,20260727,20260802,1,1,1,1,1,0,0
i-tr514_35,20260803,20260809,1,1,0,1,1,0,0
i-tr514_36,20260810,20260816,1,1,1,1,1,0,0
